cluster_id,timestamp,temperature_ambiante_c,temperature_sol_c,humidite_ambiante,humidite_sol,azote_mg_kg,phosphore_mg_kg,potassium_mg_kg,ph
cluster_06,2024-01-16 16:30:00,22.3,27.9,54.5,70.2,133.0,30.0,197.0,6.71
cluster_07,2024-01-16 16:30:00,23.9,27.6,57.2,71.1,130.9,29.4,196.8,6.47
cluster_08,2024-01-16 16:30:00,23.9,27.7,49.6,69.8,133.8,30.4,200.1,6.64
cluster_09,2024-01-16 16:30:00,23.5,28.0,54.7,70.2,131.6,28.9,200.4,6.83
cluster_10,2024-01-16 16:30:00,23.9,27.1,55.8,68.7,134.3,29.4,199.5,6.96
cluster_01,2024-01-16 17:00:00,24.7,26.2,58.2,65.8,132.4,30.6,200.9,6.87
cluster_02,2024-01-16 17:00:00,23.8,26.7,58.7,72.2,134.0,30.3,195.7,6.89
cluster_03,2024-01-16 17:00:00,23.6,26.0,61.0,72.3,134.3,29.3,200.4,6.88
cluster_04,2024-01-16 17:00:00,24.3,26.0,54.4,73.3,133.9,29.6,196.2,6.94
cluster_05,2024-01-16 17:00:00,23.0,26.2,64.0,69.0,133.0,29.0,197.4,6.9
cluster_06,2024-01-16 17:00:00,23.0,27.0,59.5,69.9,132.9,30.3,192.9,6.91
cluster_07,2024-01-16 17:00:00,24.6,26.8,62.2,70.8,130.8,29.7,192.7,6.67
cluster_08,2024-01-16 17:00:00,24.6,26.9,54.6,69.5,133.7,30.7,196.0,6.84
cluster_09,2024-01-16 17:00:00,24.1,27.1,59.7,70.0,131.5,29.2,196.3,7.03
cluster_10,2024-01-16 17:00:00,24.5,26.3,60.8,68.4,134.2,29.7,195.4,7.16
cluster_01,2024-01-16 17:30:00,20.7,25.5,61.2,64.7,132.4,30.4,203.8,6.71
cluster_02,2024-01-16 17:30:00,19.8,26.0,61.7,71.0,134.0,30.1,198.6,6.73
cluster_03,2024-01-16 17:30:00,19.6,25.3,64.0,71.1,134.3,29.1,203.3,6.72
cluster_04,2024-01-16 17:30:00,20.2,25.4,57.4,72.2,134.0,29.3,199.1,6.79
cluster_05,2024-01-16 17:30:00,19.0,25.5,67.0,67.9,133.1,28.8,200.3,6.74
cluster_06,2024-01-16 17:30:00,19.0,26.3,62.5,68.8,132.9,30.0,195.8,6.75
cluster_07,2024-01-16 17:30:00,20.6,26.1,65.2,69.7,130.8,29.5,195.6,6.51
cluster_08,2024-01-16 17:30:00,20.6,26.2,57.6,68.4,133.7,30.5,198.9,6.69
cluster_09,2024-01-16 17:30:00,20.1,26.4,62.7,68.8,131.5,29.0,199.2,6.87
cluster_10,2024-01-16 17:30:00,20.5,25.6,63.8,67.3,134.2,29.4,198.3,7.0
cluster_01,2024-01-16 18:00:00,19.2,25.3,59.9,63.4,132.3,30.3,203.8,6.75
cluster_02,2024-01-16 18:00:00,18.3,25.8,60.4,69.7,133.9,30.1,198.6,6.77
cluster_03,2024-01-16 18:00:00,18.1,25.2,62.7,69.8,134.2,29.0,203.3,6.77
cluster_04,2024-01-16 18:00:00,18.8,25.2,56.1,70.9,133.9,29.3,199.1,6.83
cluster_05,2024-01-16 18:00:00,17.5,25.3,65.8,66.6,133.0,28.8,200.3,6.79
cluster_06,2024-01-16 18:00:00,17.5,26.2,61.2,67.5,132.8,30.0,195.8,6.79
cluster_07,2024-01-16 18:00:00,19.1,25.9,63.9,68.4,130.7,29.5,195.6,6.56
cluster_08,2024-01-16 18:00:00,19.1,26.0,56.3,67.1,133.6,30.5,198.9,6.73
cluster_09,2024-01-16 18:00:00,18.6,26.3,61.5,67.5,131.4,29.0,199.2,6.92
cluster_10,2024-01-16 18:00:00,19.0,25.5,62.5,66.0,134.2,29.4,198.3,7.04
cluster_01,2024-01-16 18:30:00,18.6,24.1,62.4,62.7,133.8,30.5,201.1,6.75
cluster_02,2024-01-16 18:30:00,17.7,24.6,62.9,69.1,135.4,30.3,195.8,6.77
cluster_03,2024-01-16 18:30:00,17.5,23.9,65.2,69.2,135.7,29.2,200.6,6.76
cluster_04,2024-01-16 18:30:00,18.2,24.0,58.6,70.3,135.3,29.5,196.3,6.83
cluster_05,2024-01-16 18:30:00,17.0,24.1,68.3,66.0,134.4,29.0,197.5,6.78
cluster_06,2024-01-16 18:30:00,16.9,24.9,63.7,66.9,134.2,30.2,193.1,6.79
cluster_07,2024-01-16 18:30:00,18.5,24.7,66.4,67.8,132.2,29.7,192.9,6.55
cluster_08,2024-01-16 18:30:00,18.6,24.8,58.8,66.5,135.1,30.7,196.2,6.73
cluster_09,2024-01-16 18:30:00,18.1,25.0,63.9,66.9,132.9,29.2,196.5,6.92
cluster_10,2024-01-16 18:30:00,18.5,24.2,65.0,65.4,135.6,29.6,195.6,7.04
cluster_01,2024-01-16 19:00:00,19.7,24.0,65.8,62.9,133.9,30.5,202.4,6.78
cluster_02,2024-01-16 19:00:00,18.8,24.5,66.4,69.2,135.5,30.2,197.2,6.8
cluster_03,2024-01-16 19:00:00,18.6,23.8,68.7,69.4,135.8,29.2,201.9,6.79
cluster_04,2024-01-16 19:00:00,19.3,23.9,62.1,70.4,135.5,29.5,197.7,6.86
cluster_05,2024-01-16 19:00:00,18.1,24.0,71.7,66.1,134.6,28.9,198.9,6.81
cluster_06,2024-01-16 19:00:00,18.0,24.8,67.1,67.0,134.4,30.2,194.4,6.82
cluster_07,2024-01-16 19:00:00,19.6,24.6,69.9,67.9,132.3,29.6,194.2,6.58
cluster_08,2024-01-16 19:00:00,19.7,24.7,62.3,66.6,135.2,30.6,197.5,6.76
cluster_09,2024-01-16 19:00:00,19.2,24.9,67.4,67.0,133.0,29.1,197.8,6.95
cluster_10,2024-01-16 19:00:00,19.6,24.1,68.5,65.5,135.8,29.6,196.9,7.07
cluster_01,2024-01-16 19:30:00,17.8,22.8,62.2,61.5,132.3,30.0,203.7,6.8
cluster_02,2024-01-16 19:30:00,16.9,23.3,62.8,67.8,133.9,29.8,198.4,6.82
cluster_03,2024-01-16 19:30:00,16.7,22.6,65.1,68.0,134.2,28.7,203.2,6.82
cluster_04,2024-01-16 19:30:00,17.4,22.7,58.5,69.0,133.8,29.0,198.9,6.88
cluster_05,2024-01-16 19:30:00,16.2,22.8,68.1,64.7,133.0,28.5,200.1,6.84
cluster_06,2024-01-16 19:30:00,16.1,23.6,63.5,65.6,132.8,29.7,195.6,6.85
cluster_07,2024-01-16 19:30:00,17.8,23.4,66.3,66.5,130.7,29.2,195.5,6.61
cluster_08,2024-01-16 19:30:00,17.8,23.5,58.7,65.2,133.6,30.2,198.8,6.78
cluster_09,2024-01-16 19:30:00,17.3,23.7,63.8,65.6,131.4,28.7,199.1,6.97
cluster_10,2024-01-16 19:30:00,17.7,22.9,64.9,64.1,134.1,29.1,198.2,7.1
cluster_01,2024-01-16 20:00:00,15.6,21.9,66.9,60.6,132.1,30.6,201.2,6.81
cluster_02,2024-01-16 20:00:00,14.7,22.4,67.5,67.0,133.7,30.4,195.9,6.83
cluster_03,2024-01-16 20:00:00,14.5,21.7,69.8,67.1,134.0,29.3,200.7,6.82
cluster_04,2024-01-16 20:00:00,15.2,21.8,63.2,68.2,133.6,29.6,196.4,6.88
cluster_05,2024-01-16 20:00:00,14.0,21.9,72.8,63.9,132.7,29.1,197.6,6.84
cluster_06,2024-01-16 20:00:00,13.9,22.7,68.3,64.8,132.5,30.3,193.2,6.85
cluster_07,2024-01-16 20:00:00,15.5,22.5,71.0,65.7,130.5,29.8,193.0,6.61
cluster_08,2024-01-16 20:00:00,15.6,22.6,63.4,64.4,133.4,30.8,196.3,6.78
cluster_09,2024-01-16 20:00:00,15.1,22.8,68.5,64.8,131.2,29.3,196.6,6.97
cluster_10,2024-01-16 20:00:00,15.5,22.0,69.6,63.3,133.9,29.7,195.7,7.1
cluster_01,2024-01-16 20:30:00,16.3,21.5,77.8,61.3,133.1,30.6,201.4,6.73
cluster_02,2024-01-16 20:30:00,15.4,22.0,78.3,67.7,134.7,30.3,196.1,6.75
cluster_03,2024-01-16 20:30:00,15.2,21.4,80.6,67.8,135.0,29.3,200.9,6.75
cluster_04,2024-01-16 20:30:00,15.9,21.4,74.0,68.8,134.6,29.6,196.6,6.81
cluster_05,2024-01-16 20:30:00,14.6,21.5,83.7,64.6,133.7,29.0,197.8,6.77
cluster_06,2024-01-16 20:30:00,14.6,22.4,79.1,65.5,133.6,30.3,193.4,6.78
cluster_07,2024-01-16 20:30:00,16.2,22.1,81.8,66.3,131.5,29.8,193.2,6.54
cluster_08,2024-01-16 20:30:00,16.2,22.3,74.2,65.1,134.4,30.7,196.5,6.71
cluster_09,2024-01-16 20:30:00,15.8,22.5,79.3,65.5,132.2,29.2,196.8,6.9
cluster_10,2024-01-16 20:30:00,16.2,21.7,80.4,64.0,134.9,29.7,195.9,7.03
cluster_01,2024-01-16 21:00:00,14.9,21.3,80.6,60.3,132.3,30.2,200.9,6.76
cluster_02,2024-01-16 21:00:00,14.0,21.8,81.1,66.6,133.8,29.9,195.6,6.78
cluster_03,2024-01-16 21:00:00,13.8,21.1,83.4,66.8,134.1,28.9,200.4,6.77
cluster_04,2024-01-16 21:00:00,14.5,21.2,76.8,67.8,133.8,29.2,196.1,6.83
cluster_05,2024-01-16 21:00:00,13.2,21.3,86.5,63.5,132.9,28.6,197.3,6.79
cluster_06,2024-01-16 21:00:00,13.2,22.1,81.9,64.4,132.7,29.9,192.9,6.8
cluster_07,2024-01-16 21:00:00,14.8,21.9,84.6,65.3,130.7,29.4,192.7,6.56
cluster_08,2024-01-16 21:00:00,14.8,22.0,77.0,64.0,133.5,30.3,196.0,6.73
cluster_09,2024-01-16 21:00:00,14.3,22.2,82.1,64.4,131.3,28.8,196.3,6.92
cluster_10,2024-01-16 21:00:00,14.7,21.4,83.2,62.9,134.1,29.3,195.4,7.05
cluster_01,2024-01-16 21:30:00,15.5,18.8,76.6,62.5,133.2,30.4,200.4,6.78
cluster_02,2024-01-16 21:30:00,14.6,19.3,77.1,68.9,134.8,30.1,195.1,6.8
cluster_03,2024-01-16 21:30:00,14.4,18.7,79.4,69.0,135.1,29.1,199.8,6.79
cluster_04,2024-01-16 21:30:00,15.1,18.7,72.8,70.0,134.7,29.4,195.6,6.86
cluster_05,2024-01-16 21:30:00,13.9,18.8,82.5,65.7,133.8,28.8,196.8,6.81
cluster_06,2024-01-16 21:30:00,13.8,19.7,77.9,66.6,133.6,30.1,192.3,6.82
cluster_07,2024-01-16 21:30:00,15.4,19.4,80.6,67.5,131.6,29.6,192.2,6.58
cluster_08,2024-01-16 21:30:00,15.5,19.5,73.0,66.2,134.5,30.5,195.4,6.76
cluster_09,2024-01-16 21:30:00,15.0,19.8,78.2,66.7,132.3,29.0,195.7,6.94
cluster_10,2024-01-16 21:30:00,15.4,19.0,79.2,65.1,135.0,29.5,194.8,7.07
cluster_01,2024-01-16 22:00:00,12.4,19.0,80.5,55.9,132.8,30.4,200.8,6.75
cluster_02,2024-01-16 22:00:00,11.5,19.5,81.1,62.3,134.4,30.1,195.5,6.77
cluster_03,2024-01-16 22:00:00,11.3,18.9,83.4,62.4,134.7,29.1,200.2,6.77
cluster_04,2024-01-16 22:00:00,12.0,18.9,76.8,63.4,134.3,29.4,196.0,6.83
cluster_05,2024-01-16 22:00:00,10.8,19.0,86.4,59.1,133.4,28.8,197.2,6.78
cluster_06,2024-01-16 22:00:00,10.7,19.8,81.8,60.0,133.3,30.1,192.7,6.79
cluster_07,2024-01-16 22:00:00,12.4,19.6,84.6,60.9,131.2,29.6,192.6,6.55
cluster_08,2024-01-16 22:00:00,12.4,19.7,77.0,59.6,134.1,30.6,195.8,6.73
cluster_09,2024-01-16 22:00:00,11.9,20.0,82.1,60.1,131.9,29.0,196.1,6.92
cluster_10,2024-01-16 22:00:00,12.3,19.1,83.2,58.5,134.6,29.5,195.2,7.04
cluster_01,2024-01-16 22:30:00,12.5,16.2,80.9,61.2,131.4,30.4,200.0,6.84
cluster_02,2024-01-16 22:30:00,11.6,16.7,81.4,67.6,133.0,30.1,194.7,6.86
cluster_03,2024-01-16 22:30:00,11.4,16.1,83.7,67.7,133.3,29.1,199.5,6.86
cluster_04,2024-01-16 22:30:00,12.1,16.1,77.1,68.7,132.9,29.3,195.2,6.92
cluster_05,2024-01-16 22:30:00,10.9,16.2,86.8,64.5,132.0,28.8,196.4,6.88
cluster_06,2024-01-16 22:30:00,10.8,17.1,82.2,65.4,131.9,30.0,192.0,6.89
cluster_07,2024-01-16 22:30:00,12.5,16.8,84.9,66.2,129.8,29.5,191.8,6.65
cluster_08,2024-01-16 22:30:00,12.5,16.9,77.3,65.0,132.7,30.5,195.1,6.82
cluster_09,2024-01-16 22:30:00,12.0,17.2,82.5,65.4,130.5,29.0,195.4,7.01
cluster_10,2024-01-16 22:30:00,12.4,16.4,83.5,63.9,133.2,29.4,194.5,7.14
cluster_01,2024-01-16 23:00:00,12.1,16.4,90.0,61.3,133.8,30.2,201.5,6.79
cluster_02,2024-01-16 23:00:00,11.2,16.9,90.6,67.6,135.4,29.9,196.2,6.81
cluster_03,2024-01-16 23:00:00,11.0,16.3,92.9,67.7,135.7,28.9,201.0,6.8
cluster_04,2024-01-16 23:00:00,11.7,16.3,86.3,68.8,135.4,29.2,196.7,6.87
cluster_05,2024-01-16 23:00:00,10.4,16.4,95.9,64.5,134.5,28.6,197.9,6.82
cluster_06,2024-01-16 23:00:00,10.4,17.3,91.4,65.4,134.3,29.9,193.5,6.83
cluster_07,2024-01-16 23:00:00,12.0,17.0,94.1,66.3,132.2,29.3,193.3,6.59
cluster_08,2024-01-16 23:00:00,12.0,17.1,86.5,65.0,135.1,30.3,196.6,6.77
cluster_09,2024-01-16 23:00:00,11.5,17.4,91.6,65.4,132.9,28.8,196.9,6.95
cluster_10,2024-01-16 23:00:00,11.9,16.6,92.7,63.9,135.7,29.3,196.0,7.08
cluster_01,2024-01-16 23:30:00,10.3,16.3,84.7,56.1,134.0,30.2,200.5,6.8
cluster_02,2024-01-16 23:30:00,9.4,16.8,85.2,62.5,135.6,29.9,195.2,6.82
cluster_03,2024-01-16 23:30:00,9.2,16.1,87.5,62.6,135.9,28.9,200.0,6.82
cluster_04,2024-01-16 23:30:00,9.9,16.2,80.9,63.7,135.5,29.1,195.7,6.88
cluster_05,2024-01-16 23:30:00,8.6,16.3,90.6,59.4,134.6,28.6,196.9,6.83
cluster_06,2024-01-16 23:30:00,8.6,17.1,86.0,60.3,134.5,29.8,192.5,6.84
cluster_07,2024-01-16 23:30:00,10.2,16.9,88.7,61.2,132.4,29.3,192.3,6.6
cluster_08,2024-01-16 23:30:00,10.2,17.0,81.1,59.9,135.3,30.3,195.6,6.78
cluster_09,2024-01-16 23:30:00,9.7,17.2,86.2,60.3,133.1,28.8,195.9,6.97
cluster_10,2024-01-16 23:30:00,10.1,16.4,87.3,58.8,135.8,29.2,195.0,7.09
cluster_01,2024-01-17 00:00:00,12.9,14.9,81.1,58.7,132.1,30.3,201.7,6.8
cluster_02,2024-01-17 00:00:00,12.0,15.4,81.6,65.0,133.6,30.0,196.4,6.82
cluster_03,2024-01-17 00:00:00,11.7,14.8,83.9,65.2,133.9,29.0,201.2,6.81
cluster_04,2024-01-17 00:00:00,12.4,14.8,77.3,66.2,133.6,29.3,196.9,6.87
cluster_05,2024-01-17 00:00:00,11.2,14.9,87.0,61.9,132.7,28.7,198.1,6.83
cluster_06,2024-01-17 00:00:00,11.2,15.7,82.4,62.8,132.5,30.0,193.6,6.84
cluster_07,2024-01-17 00:00:00,12.8,15.5,85.1,63.7,130.5,29.4,193.5,6.6
cluster_08,2024-01-17 00:00:00,12.8,15.6,77.5,62.4,133.3,30.4,196.7,6.77
cluster_09,2024-01-17 00:00:00,12.3,15.9,82.7,62.8,131.1,28.9,197.0,6.96
cluster_10,2024-01-17 00:00:00,12.7,15.0,83.7,61.3,133.9,29.4,196.1,7.09
cluster_01,2024-01-17 00:30:00,12.9,13.6,78.5,58.7,132.2,30.5,199.5,6.82
cluster_02,2024-01-17 00:30:00,12.0,14.1,79.0,65.0,133.8,30.2,194.2,6.84
cluster_03,2024-01-17 00:30:00,11.8,13.4,81.3,65.2,134.1,29.2,199.0,6.84
cluster_04,2024-01-17 00:30:00,12.4,13.5,74.7,66.2,133.7,29.5,194.7,6.9
cluster_05,2024-01-17 00:30:00,11.2,13.6,84.3,61.9,132.9,29.0,195.9,6.86
cluster_06,2024-01-17 00:30:00,11.2,14.4,79.8,62.8,132.7,30.2,191.4,6.86
cluster_07,2024-01-17 00:30:00,12.8,14.2,82.5,63.7,130.6,29.7,191.3,6.62
cluster_08,2024-01-17 00:30:00,12.8,14.3,74.9,62.4,133.5,30.7,194.6,6.8
cluster_09,2024-01-17 00:30:00,12.3,14.5,80.0,62.8,131.3,29.2,194.9,6.99
cluster_10,2024-01-17 00:30:00,12.7,13.7,81.1,61.3,134.0,29.6,194.0,7.11
cluster_01,2024-01-17 01:00:00,12.7,13.2,76.0,57.3,132.7,30.4,201.7,6.77
cluster_02,2024-01-17 01:00:00,11.8,13.7,76.5,63.6,134.3,30.1,196.4,6.79
cluster_03,2024-01-17 01:00:00,11.6,13.0,78.8,63.8,134.6,29.1,201.2,6.79
cluster_04,2024-01-17 01:00:00,12.3,13.1,72.2,64.8,134.3,29.4,196.9,6.85
cluster_05,2024-01-17 01:00:00,11.0,13.2,81.9,60.5,133.4,28.8,198.1,6.81
cluster_06,2024-01-17 01:00:00,11.0,14.0,77.3,61.4,133.2,30.1,193.7,6.81
cluster_07,2024-01-17 01:00:00,12.6,13.8,80.0,62.3,131.1,29.5,193.5,6.58
cluster_08,2024-01-17 01:00:00,12.6,13.9,72.4,61.0,134.0,30.5,196.8,6.75
cluster_09,2024-01-17 01:00:00,12.1,14.1,77.6,61.4,131.8,29.0,197.1,6.94
cluster_10,2024-01-17 01:00:00,12.5,13.3,78.6,59.9,134.5,29.5,196.2,7.06
cluster_01,2024-01-17 01:30:00,12.7,12.0,80.6,58.4,132.7,30.2,202.3,6.7
cluster_02,2024-01-17 01:30:00,11.8,12.5,81.1,64.8,134.3,29.9,197.0,6.72
cluster_03,2024-01-17 01:30:00,11.6,11.9,83.4,64.9,134.6,28.9,201.8,6.71
cluster_04,2024-01-17 01:30:00,12.2,11.9,76.8,65.9,134.3,29.2,197.5,6.78
cluster_05,2024-01-17 01:30:00,11.0,12.0,86.5,61.7,133.4,28.6,198.7,6.73
cluster_06,2024-01-17 01:30:00,11.0,12.9,81.9,62.6,133.2,29.9,194.2,6.74
cluster_07,2024-01-17 01:30:00,12.6,12.6,84.6,63.4,131.1,29.4,194.1,6.5
cluster_08,2024-01-17 01:30:00,12.6,12.8,77.0,62.2,134.0,30.3,197.4,6.68
cluster_09,2024-01-17 01:30:00,12.1,13.0,82.2,62.6,131.8,28.8,197.7,6.87
cluster_10,2024-01-17 01:30:00,12.5,12.2,83.2,61.0,134.6,29.3,196.7,6.99
cluster_01,2024-01-17 02:00:00,11.4,11.6,76.5,58.2,133.0,30.4,198.8,6.78
cluster_02,2024-01-17 02:00:00,10.5,12.1,77.1,64.6,134.6,30.1,193.6,6.8
cluster_03,2024-01-17 02:00:00,10.2,11.5,79.4,64.7,134.9,29.1,198.3,6.8
cluster_04,2024-01-17 02:00:00,10.9,11.5,72.8,65.7,134.5,29.4,194.1,6.86
cluster_05,2024-01-17 02:00:00,9.7,11.6,82.4,61.5,133.6,28.9,195.3,6.82
cluster_06,2024-01-17 02:00:00,9.7,12.5,77.8,62.3,133.4,30.1,190.8,6.82
cluster_07,2024-01-17 02:00:00,11.3,12.3,80.6,63.2,131.4,29.6,190.6,6.59
cluster_08,2024-01-17 02:00:00,11.3,12.4,73.0,61.9,134.3,30.6,193.9,6.76
cluster_09,2024-01-17 02:00:00,10.8,12.6,78.1,62.4,132.1,29.1,194.2,6.95
cluster_10,2024-01-17 02:00:00,11.2,11.8,79.2,60.8,134.8,29.5,193.3,7.08
cluster_01,2024-01-17 02:30:00,13.4,11.9,73.1,62.9,134.0,29.7,201.6,6.73
cluster_02,2024-01-17 02:30:00,12.5,12.4,73.6,69.2,135.6,29.4,196.4,6.75
cluster_03,2024-01-17 02:30:00,12.3,11.8,75.9,69.4,135.9,28.4,201.1,6.75
cluster_04,2024-01-17 02:30:00,13.0,11.8,69.3,70.4,135.6,28.7,196.9,6.81
cluster_05,2024-01-17 02:30:00,11.8,11.9,79.0,66.1,134.7,28.1,198.1,6.76
cluster_06,2024-01-17 02:30:00,11.7,12.8,74.4,67.0,134.5,29.4,193.6,6.77
cluster_07,2024-01-17 02:30:00,13.4,12.5,77.1,67.9,132.4,28.8,193.4,6.53
cluster_08,2024-01-17 02:30:00,13.4,12.6,69.5,66.6,135.3,29.8,196.7,6.71
cluster_09,2024-01-17 02:30:00,12.9,12.9,74.7,67.0,133.1,28.3,197.0,6.9
cluster_10,2024-01-17 02:30:00,13.3,12.1,75.7,65.5,135.8,28.8,196.1,7.02
cluster_01,2024-01-17 03:00:00,14.2,11.7,73.7,62.1,132.3,30.5,202.6,6.74
cluster_02,2024-01-17 03:00:00,13.3,12.2,74.2,68.4,133.8,30.2,197.3,6.76
cluster_03,2024-01-17 03:00:00,13.1,11.6,76.5,68.6,134.1,29.2,202.1,6.75
cluster_04,2024-01-17 03:00:00,13.8,11.6,69.9,69.6,133.8,29.5,197.8,6.81
cluster_05,2024-01-17 03:00:00,12.6,11.7,79.6,65.3,132.9,28.9,199.0,6.77
cluster_06,2024-01-17 03:00:00,12.5,12.6,75.0,66.2,132.7,30.2,194.6,6.78
cluster_07,2024-01-17 03:00:00,14.2,12.3,77.7,67.1,130.7,29.6,194.4,6.54
cluster_08,2024-01-17 03:00:00,14.2,12.4,70.1,65.8,133.5,30.6,197.7,6.72
cluster_09,2024-01-17 03:00:00,13.7,12.7,75.3,66.2,131.3,29.1,198.0,6.9
cluster_10,2024-01-17 03:00:00,14.1,11.9,76.3,64.7,134.1,29.6,197.1,7.03
cluster_01,2024-01-17 03:30:00,14.3,11.2,70.4,63.1,131.7,29.9,199.7,6.79
cluster_02,2024-01-17 03:30:00,13.4,11.7,70.9,69.4,133.3,29.6,194.4,6.81
cluster_03,2024-01-17 03:30:00,13.2,11.1,73.3,69.6,133.6,28.6,199.2,6.81
cluster_04,2024-01-17 03:30:00,13.9,11.1,66.7,70.6,133.3,28.9,194.9,6.87
cluster_05,2024-01-17 03:30:00,12.7,11.2,76.3,66.3,132.4,28.3,196.1,6.83
cluster_06,2024-01-17 03:30:00,12.6,12.1,71.7,67.2,132.2,29.6,191.6,6.83
cluster_07,2024-01-17 03:30:00,14.3,11.8,74.5,68.1,130.1,29.1,191.5,6.6
cluster_08,2024-01-17 03:30:00,14.3,11.9,66.8,66.8,133.0,30.0,194.7,6.77
cluster_09,2024-01-17 03:30:00,13.8,12.2,72.0,67.2,130.8,28.5,195.1,6.96
cluster_10,2024-01-17 03:30:00,14.2,11.4,73.1,65.7,133.6,29.0,194.1,7.08
cluster_01,2024-01-17 04:00:00,16.2,11.9,76.6,62.8,131.2,30.2,203.1,6.83
cluster_02,2024-01-17 04:00:00,15.3,12.4,77.1,69.1,132.8,29.9,197.8,6.85
cluster_03,2024-01-17 04:00:00,15.1,11.7,79.4,69.3,133.1,28.9,202.6,6.84
cluster_04,2024-01-17 04:00:00,15.7,11.8,72.8,70.3,132.8,29.1,198.3,6.9
cluster_05,2024-01-17 04:00:00,14.5,11.9,82.4,66.0,131.9,28.6,199.5,6.86
cluster_06,2024-01-17 04:00:00,14.5,12.7,77.9,66.9,131.7,29.9,195.1,6.87
cluster_07,2024-01-17 04:00:00,16.1,12.5,80.6,67.8,129.6,29.3,194.9,6.63
cluster_08,2024-01-17 04:00:00,16.1,12.6,73.0,66.5,132.5,30.3,198.2,6.8
cluster_09,2024-01-17 04:00:00,15.6,12.8,78.1,66.9,130.3,28.8,198.5,6.99
cluster_10,2024-01-17 04:00:00,16.0,12.0,79.2,65.4,133.1,29.2,197.6,7.12
cluster_01,2024-01-17 04:30:00,18.0,12.1,71.8,60.6,131.7,30.0,201.5,6.76
cluster_02,2024-01-17 04:30:00,17.1,12.6,72.3,67.0,133.3,29.7,196.3,6.78
cluster_03,2024-01-17 04:30:00,16.8,12.0,74.6,67.1,133.6,28.7,201.0,6.78
cluster_04,2024-01-17 04:30:00,17.5,12.0,68.0,68.1,133.3,29.0,196.8,6.84
cluster_05,2024-01-17 04:30:00,16.3,12.1,77.7,63.8,132.4,28.4,198.0,6.8
cluster_06,2024-01-17 04:30:00,16.3,13.0,73.1,64.7,132.2,29.7,193.5,6.81
cluster_07,2024-01-17 04:30:00,17.9,12.7,75.8,65.6,130.1,29.2,193.3,6.57
cluster_08,2024-01-17 04:30:00,17.9,12.8,68.2,64.3,133.0,30.1,196.6,6.74
cluster_09,2024-01-17 04:30:00,17.4,13.1,73.4,64.8,130.8,28.6,196.9,6.93
cluster_10,2024-01-17 04:30:00,17.8,12.3,74.4,63.2,133.6,29.1,196.0,7.06
cluster_01,2024-01-17 05:00:00,21.2,12.6,66.6,62.1,132.3,30.0,200.2,6.78
cluster_02,2024-01-17 05:00:00,20.3,13.1,67.2,68.5,133.9,29.7,194.9,6.8
cluster_03,2024-01-17 05:00:00,20.1,12.5,69.5,68.6,134.2,28.7,199.7,6.79
cluster_04,2024-01-17 05:00:00,20.7,12.5,62.9,69.6,133.8,28.9,195.4,6.86
cluster_05,2024-01-17 05:00:00,19.5,12.6,72.5,65.4,132.9,28.4,196.6,6.81
cluster_06,2024-01-17 05:00:00,19.5,13.5,67.9,66.3,132.7,29.7,192.1,6.82
cluster_07,2024-01-17 05:00:00,21.1,13.2,70.7,67.1,130.7,29.1,192.0,6.58
cluster_08,2024-01-17 05:00:00,21.1,13.3,63.1,65.9,133.6,30.1,195.2,6.76
cluster_09,2024-01-17 05:00:00,20.6,13.6,68.2,66.3,131.4,28.6,195.5,6.95
cluster_10,2024-01-17 05:00:00,21.0,12.7,69.3,64.7,134.1,29.0,194.6,7.07
cluster_01,2024-01-17 05:30:00,19.6,12.8,68.5,64.3,133.7,30.4,200.9,6.85
cluster_02,2024-01-17 05:30:00,18.7,13.3,69.1,70.6,135.3,30.2,195.6,6.87
cluster_03,2024-01-17 05:30:00,18.5,12.6,71.4,70.8,135.6,29.2,200.4,6.86
cluster_04,2024-01-17 05:30:00,19.2,12.7,64.8,71.8,135.2,29.4,196.1,6.93
cluster_05,2024-01-17 05:30:00,18.0,12.8,74.4,67.5,134.3,28.9,197.3,6.88
cluster_06,2024-01-17 05:30:00,17.9,13.6,69.8,68.4,134.2,30.1,192.9,6.89
cluster_07,2024-01-17 05:30:00,19.6,13.4,72.6,69.3,132.1,29.6,192.7,6.65
cluster_08,2024-01-17 05:30:00,19.6,13.5,65.0,68.0,135.0,30.6,196.0,6.83
cluster_09,2024-01-17 05:30:00,19.1,13.7,70.1,68.4,132.8,29.1,196.3,7.02
cluster_10,2024-01-17 05:30:00,19.5,12.9,71.2,66.9,135.5,29.5,195.4,7.14
cluster_01,2024-01-17 06:00:00,20.8,12.6,61.7,62.4,131.8,30.1,201.6,6.78
cluster_02,2024-01-17 06:00:00,19.9,13.1,62.2,68.7,133.4,29.8,196.3,6.8
cluster_03,2024-01-17 06:00:00,19.7,12.5,64.6,68.9,133.7,28.8,201.1,6.79
cluster_04,2024-01-17 06:00:00,20.4,12.5,58.0,69.9,133.4,29.1,196.8,6.85
cluster_05,2024-01-17 06:00:00,19.1,12.6,67.6,65.6,132.5,28.6,198.0,6.81
cluster_06,2024-01-17 06:00:00,19.1,13.5,63.0,66.5,132.3,29.8,193.6,6.82
cluster_07,2024-01-17 06:00:00,20.7,13.2,65.8,67.4,130.2,29.3,193.4,6.58
